'id_car_serie','id_car_model','id_car_generation','name','date_create','date_update','id_car_type'
'63363','24','127015','Седан','1586869084','1586869084','1'
'63364','24','127016','Седан','1586869084','1586869084','1'
'63365','25','126316','Седан','1586869142','1586869142','1'
'63366','22930','123954','Седан','1586869441','1586869441','1'
'63367','2300','123967','Кабриолет','1586870343','1586870343','1'
'63368','2301','126331','Седан','1586870344','1586870344','1'
'63369','2302','123973','Седан','1586870344','1586870344','1'
'63370','22931','123979','Кабриолет','1586870583','1586870583','1'
'63371','2310','123981','Седан','1586870584','1586870584','1'
'63372','22932','123984','Родстер','1586870585','1586870585','1'
'63373','22932','123985','Родстер','1586870585','1586870585','1'
'63374','22932','123986','Родстер','1586870585','1586870585','1'
'63375','50','127017','Купе','1586870643','1586870643','1'
'63376','22933','123989','Седан','1586870884','1586870884','1'
'63377','22483','123992','Минивэн','1586870946','1586870946','1'
'63378','22936','123993','Кабриолет','1586871063','1586871063','1'
'63379','62','123994','Кабриолет','1586871241','1586871241','1'
'63382','72','123997','Купе','1586871601','1586871601','1'
'63383','23312','126396','Седан','1586871739','1586871739','1'
'63384','22938','123999','Кабриолет','1586871786','1586871786','1'
'63385','22938','124000','Кабриолет','1586871786','1586871786','1'
'63386','22938','124001','Кабриолет','1586871786','1586871786','1'
'63387','22938','124002','Кабриолет','1586871786','1586871786','1'
'63388','22939','124007','Внедорожник','1586871844','1586871844','1'
'63389','22943','124011','Тарга','1586871964','1586871964','1'
'63390','22944','124012','Купе','1586872021','1586872021','1'
'63391','128','124013','Седан','1586872081','1586872081','1'
'63392','22945','124015','Купе','1586872681','1586872681','1'
'63393','22946','124018','Купе','1586872802','1586872802','1'
'63394','22948','124020','Родстер','1586872924','1586872924','1'
'63395','2290','127018','Седан','1586873104','1586873104','1'
'63396','22951','124023','Седан','1586873161','1586873161','1'
'63397','22951','124024','Седан','1586873161','1586873161','1'
'63398','22952','124025','Седан','1586873222','1586873222','1'
'63399','22952','124026','Седан','1586873222','1586873222','1'
'63400','22953','124027','Купе','1586873223','1586873223','1'
'63401','22954','124031','Тарга','1586873342','1586873342','1'
'63402','22955','124032','Купе','1586873761','1586873761','1'
'63403','22956','124033','Родстер','1586873762','1586873762','1'
'63404','189','124038','Минивэн','1586873829','1586873829','1'
'63405','22957','124039','Купе','1586873881','1586873881','1'
'63406','190','124040','Седан','1586873942','1586873942','1'
'63407','22958','124042','Седан','1586874001','1586874001','1'
'63408','22958','124043','Седан','1586874001','1586874001','1'
'63409','22958','124044','Седан','1586874001','1586874001','1'
'63410','22958','124045','Седан','1586874001','1586874001','1'
'63411','22958','124046','Седан','1586874001','1586874001','1'
'63412','196','126437','Лифтбек','1586874241','1586874241','1'
'63413','198','124050','Купе','1586874243','1586874243','1'
'63414','19063','124051','Седан','1586874542','1586874542','1'
'63415','22959','124052','Кабриолет','1586874605','1586874605','1'
'63416','22960','124054','Кабриолет','1586874721','1586874721','1'
'63417','23281','124055','Седан','1586875202','1586875202','1'
'63418','23282','124056','Седан','1586875262','1586875262','1'
'63419','23283','124057','Седан','1586875382','1586875382','1'
'63420','19392','124058','Седан','1586875441','1586875441','1'
'63421','22961','124059','Седан','1586875622','1586875622','1'
'63422','22961','124060','Седан','1586875622','1586875622','1'
'63423','22961','124061','Седан','1586875622','1586875622','1'
'63424','22961','124062','Седан','1586875622','1586875622','1'
'63425','22961','124063','Седан','1586875622','1586875622','1'
'63426','223','124067','Кабриолет','1586875624','1586875624','1'
'63428','19268','124069','Купе','1586875801','1586875801','1'
'63429','22962','124070','Седан','1586876162','1586876162','1'
'63430','22964','124072','Седан','1586876403','1586876403','1'
'63431','22968','124078','Седан','1586876646','1586876646','1'
'63432','22969','124079','Минивэн','1586876761','1586876761','1'
'63433','248','124080','Седан','1586876822','1586876822','1'
'63434','19819','124096','Седан','1586877192','1586877192','1'
'63435','22984','124097','Кабриолет','1586877482','1586877482','1'
'63436','319','124099','Седан','1586877482','1586877482','1'
'63437','19611','127020','Купе','1586877662','1586877662','1'
'63438','327','124100','Седан','1586877902','1586877902','1'
'63439','327','124101','Кабриолет','1586877902','1586877902','1'
'63440','329','124106','Купе','1586878081','1586878081','1'
'63441','329','124118','Купе','1586878081','1586878081','1'
'63442','333','124107','Седан','1586878142','1586878142','1'
'63443','333','124108','Седан','1586878142','1586878142','1'
'63444','333','124109','Седан','1586878142','1586878142','1'
'63445','22985','124112','Минивэн','1586878383','1586878383','1'
'63446','22985','124113','Минивэн','1586878383','1586878383','1'
'63447','22985','124114','Минивэн','1586878383','1586878383','1'
'63448','22985','124115','Минивэн','1586878383','1586878383','1'
'63449','22985','124116','Минивэн','1586878383','1586878383','1'
'63450','22985','124117','Минивэн','1586878383','1586878383','1'
'63451','19883','124119','Седан','1586878565','1586878565','1'
'63452','19883','124120','Кабриолет','1586878565','1586878565','1'
'63453','22986','124121','Кабриолет','1586878567','1586878567','1'
'63454','22988','124123','Кабриолет','1586878802','1586878802','1'
'63455','383','126448','Компактвэн','1586878862','1586878862','1'
'63456','22990','124126','Лифтбек','1586879045','1586879045','1'
'63457','420','124127','Седан','1586879108','1586879108','1'
'63458','420','124128','Седан','1586879108','1586879108','1'
'63459','420','124129','Седан','1586879108','1586879108','1'
'63460','420','124130','Седан','1586879108','1586879108','1'
'63461','420','124131','Седан','1586879108','1586879108','1'
'63462','422','127826','Микровэн','1586879222','1586879222','1'
'63463','422','127827','Микровэн','1586879222','1586879222','1'
'63464','422','6494','Минивэн','1586879222','1586879222','1'
'63465','19930','124137','Компактвэн','1586879225','1586879225','1'
'63466','22992','124140','Компактвэн','1586879403','1586879403','1'
'63467','22992','124141','Минивэн','1586879403','1586879403','1'
'63468','19937','124142','Микровэн','1586879521','1586879521','1'
'63469','19937','124143','Микровэн','1586879522','1586879522','1'
'63470','19937','124144','Микровэн','1586879522','1586879522','1'
'63471','440','126459','Микровэн','1586879585','1586879585','1'
'63472','440','124153','Микровэн','1586879585','1586879585','1'
'63473','440','124154','Микровэн','1586879585','1586879585','1'
'63474','449','124160','Микровэн','1586879646','1586879646','1'
'63475','449','124161','Микровэн','1586879646','1586879646','1'
'63476','449','124162','Микровэн','1586879646','1586879646','1'
'63477','22991','124134','Купе','1586879702','1586879702','1'
'63478','22995','124166','Микровэн','1586879824','1586879824','1'
'63479','22996','124167','Микровэн','1586879883','1586879883','1'
'63480','442','124170','Седан','1586880002','1586880002','1'
'63481','23305','124719','Микровэн','1586880006','1586880006','1'
'63482','23306','124720','Микровэн','1586880062','1586880062','1'
'63483','22999','124173','Кабриолет','1586880241','1586880241','1'
'63484','23284','124174','Тарга','1586880661','1586880661','1'
'63485','23000','124175','Купе','1586880722','1586880722','1'
'63486','23001','124176','Компактвэн','1586880963','1586880963','1'
'63487','19960','124177','Седан','1586881021','1586881021','1'
'63488','19960','126465','Седан','1586881021','1586881021','1'
'63489','470','124178','Седан','1586881022','1586881022','1'
'63490','2238','124180','Минивэн','1586881024','1586881024','1'
'63491','23207','124182','Купе','1586881203','1586881203','1'
