"id_car_modification","id_car_equipment","name","year"
"262176","25863","Premium+"," "
"264666","26951","Premium+"," "
"269510","26958","Premium+"," "
"5884","325","Premium+NAVI","2015"
"18011","2084","Premium+NAVI","2014"
"18011","2086","Premium+NAVI","2013"
"187895","291","Premium+Roof rail"," "
"200203","12222","Premium+Roof rail","2016"
"200204","12224","Premium+Roof rail","2016"
"200203","16226","Premium+Roof rail","2015"
"200204","16232","Premium+Roof rail","2015"
"60399","558","Premium+SV","2013"
"270868","27497","President"," "
"270868","27701","President LE"," "
"18300","2418","Prestige"," "
"18303","2424","Prestige"," "
"18660","2558","Prestige","2013"
"18660","2580","Prestige","2015"
"18660","2584","Prestige","2014"
"18668","2598","Prestige","2015"
"18668","2600","Prestige","2016"
"18668","2605","Prestige","2014"
"18672","2618","Prestige","2015"
"18672","2619","Prestige","2016"
"18672","2624","Prestige","2014"
"18673","2626","Prestige"," "
"18674","2628","Prestige"," "
"18698","2636","Prestige","2014"
"18701","2647","Prestige","2014"
"18703","2661","Prestige","2012"
"18703","2662","Prestige","2014"
"18703","2669","Prestige","2013"
"18705","2671","Prestige","2014"
"18705","2673","Prestige","2013"
"18705","2675","Prestige","2012"
"18717","2694","Prestige","2013"
"18717","2697","Prestige","2012"
"18717","2700","Prestige","2014"
"18719","2704","Prestige","2012"
"18719","2705","Prestige","2014"
"18719","2707","Prestige","2013"
"18718","2711","Prestige","2014"
"18718","2714","Prestige","2015"
"177325","2717","Prestige","2014"
"177325","2718","Prestige","2015"
"18726","2737","Prestige","2012"
"18726","2739","Prestige","2014"
"18726","2743","Prestige","2013"
"18728","2744","Prestige","2013"
"18728","2745","Prestige","2014"
"18728","2749","Prestige","2012"
"18727","2751","Prestige","2014"
"18727","2754","Prestige","2015"
"18729","2757","Prestige","2015"
"18729","2760","Prestige","2014"
"18750","2771","Prestige","2015"
"18750","2775","Prestige","2014"
"18753","2797","Prestige","2015"
"18753","2803","Prestige","2014"
"18758","2818","Prestige","2014"
"18758","2822","Prestige","2015"
"18759","2826","Prestige","2016"
"18768","2880","Prestige","2015"
"18768","2882","Prestige","2014"
"18776","2896","Prestige","2015"
"18776","2902","Prestige","2014"
"53304","6372","Prestige","2012"
"53304","6376","Prestige","2011"
"53308","6382","Prestige","2012"
"53308","6386","Prestige","2011"
"53338","6421","Prestige","2013"
"53338","6426","Prestige","2012"
"53338","6427","Prestige","2011"
"53333","6433","Prestige","2013"
"53333","6438","Prestige","2012"
"46398","7614","Prestige","2012"
"46398","7616","Prestige","2014"
"46398","7617","Prestige","2013"
"46399","7618","Prestige","2013"
"46399","7623","Prestige","2012"
"46399","7626","Prestige","2014"
"46397","7630","Prestige"," "
"46397","7632","Prestige","2012"
"192409","7647","Prestige"," "
"43729","7766","Prestige","2013"
"43729","7767","Prestige","2012"
"43687","7796","Prestige"," "
"43688","7799","Prestige"," "
"43691","7801","Prestige"," "
"43692","7803","Prestige"," "
"63578","8706","Prestige"," "
"63583","8712","Prestige"," "
"170229","8727","Prestige","2016"
"170229","8730","Prestige","2015"
"71233","9801","Prestige","2015"
"71233","9802","Prestige","2016"
"71239","9821","Prestige","2014"
"71239","9822","Prestige","2013"
"71239","9826","Prestige","2012"
"71239","9830","Prestige","2011"
"71240","9838","Prestige"," "
"110765","9904","Prestige","2014"
"110766","9908","Prestige","2013"
"110769","9914","Prestige","2014"
"110770","9916","Prestige","2013"
"110770","9919","Prestige"," "
"110767","9924","Prestige"," "
"110767","9926","Prestige","2013"
"182705","9930","Prestige","2013"
"110771","9933","Prestige","2013"
"182759","9991","Prestige","2016"
"108251","10011","Prestige","2016"
"108251","10019","Prestige","2015"
"108252","10023","Prestige","2016"
"108252","10026","Prestige","2015"
"111015","10105","Prestige","2015"
"111016","10108","Prestige","2013"
"111019","10117","Prestige","2015"
"111018","10120","Prestige"," "
"111018","10121","Prestige","2013"
"111020","10127","Prestige"," "
"111020","10131","Prestige","2013"
"111021","10134","Prestige","2013"
"111023","10139","Prestige","2013"
"111115","10299","Prestige","2016"
"111115","10306","Prestige","2015"
"111116","10311","Prestige","2016"
"111116","10316","Prestige","2015"
"171927","10562","Prestige","2016"
"171924","10567","Prestige","2016"
"172050","10610","Prestige","2015"
"172050","10611","Prestige","2016"
"172080","10626","Prestige","2015"
"172080","10627","Prestige","2016"
"183273","10709","Prestige","2016"
"184513","11042","Prestige","2012"
"184513","11046","Prestige","2011"
"184513","11049","Prestige","2013"
"185959","11426","Prestige","2015"
"185959","11427","Prestige","2016"
"187472","11854","Prestige"," "
"187466","11860","Prestige"," "
"187467","11863","Prestige"," "
"199557","12143","Prestige"," "
"200272","12302","Prestige","2015"
"200272","12313","Prestige","2014"
"200275","12328","Prestige","2013"
"200275","12332","Prestige","2015"
"200275","12335","Prestige","2014"
"200299","12344","Prestige","2013"
"200406","12392","Prestige"," "
"212886","14306","Prestige","2013"
"212886","14310","Prestige","2012"
"212886","14311","Prestige","2011"
"183186","15607","Prestige","2016"
"172121","15609","Prestige","2016"
"9246","17376","Prestige","2016"
"111243","17563","Prestige"," "
"111247","17565","Prestige"," "
"111248","17568","Prestige"," "
"183271","17607","Prestige","2016"
"18753","18693","Prestige"," "
"181844","18718","Prestige","2017"
"170229","18721","Prestige","2017"
"183186","18780","Prestige","2017"
"172121","18782","Prestige","2017"
"183271","18793","Prestige"," "
"183273","18796","Prestige"," "
"220130","18842","Prestige","2016"
"220130","18843","Prestige"," "
"220132","18850","Prestige","2016"
"220132","18851","Prestige"," "
"220240","18918","Prestige","2016"
"220240","18919","Prestige"," "
"43731","18996","Prestige"," "
"43731","18997","Prestige","2013"
"43791","18998","Prestige","2012"
"43791","19001","Prestige","2013"
"43797","19003","Prestige","2013"
"43797","19006","Prestige","2011"
"43797","19007","Prestige","2012"
"43685","19010","Prestige"," "
"43686","19011","Prestige"," "
"43765","19014","Prestige"," "
"43766","19016","Prestige"," "
"43769","19018","Prestige"," "
"43770","19019","Prestige"," "
